X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
538691.9438,213911.4193,1790,redacted,0.26,Food Establishment,Restaurant,,,ST JOHNSBURY,CALEDONIA,,,,,1
538502.3102,216354.9526,1792,redacted,0.588,Food Establishment,Restaurant,,,ST JOHNSBURY,CALEDONIA,,,,,1
539029.0488,213468.9467,1793,redacted,0.13,Food Establishment,Concession Stand,Concession,,ST JOHNSBURY,CALEDONIA,,,,,1
538707.8481,217934.0912,1794,redacted,0.055,Food Establishment,Caterer,,,ST JOHNSBURY,CALEDONIA,,,,,1
537924.4041,217173.8566,1795,redacted,1.05,Food Establishment,Hospital,,,ST JOHNSBURY,CALEDONIA,,,,,1
537763.4067,240686.5549,1796,redacted,,Food Manufacturer,Sweets,,,SUTTON,CALEDONIA,,,,,1
537466.5383,237173.2853,1797,redacted,0.05022,Food Establishment,School,,,SUTTON,CALEDONIA,,,,,1
522341.1547,216990.6223,1799,redacted,0.05022,Food Establishment,School,,,WALDEN,CALEDONIA,,,,,1
523888.0325,222729.8615,1800,redacted,0.05,Food Establishment,Mobile Unit,,,WALDEN,CALEDONIA,,,,,1
545693.0447,211445.3844,1803,redacted,0.13,Food Establishment,Bakery,,,WATERFORD,CALEDONIA,,,,,1
545693.0447,211445.3844,1804,redacted,0.055,Food Establishment,Caterer,,,WATERFORD,CALEDONIA,,,,,1
545604.797,211533.6642,1805,redacted,0.09831,Food Establishment,School,,,WATERFORD,CALEDONIA,,,,,1
547260.2315,206244.9465,1806,redacted,0.525,Food Establishment,Lodging,,,WATERFORD,CALEDONIA,,,,,1
549156.1812,207514.6117,1807,redacted,0.021,Nursing/Assisted Living,Residential Facility,,,WATERFORD,CALEDONIA,,,,,1
541346.4011,238452.631,1808,redacted,0.1,Food Establishment,Senior meals,,,WEST BURKE,CALEDONIA,,,,,1
544055.3844,251839.1284,1809,redacted,0.02625,Nursing/Assisted Living,Residential Facility,,,WEST BURKE,CALEDONIA,,,,,1
532874.4489,232069.9987,1811,redacted,0.055,Food Establishment,Bakery,,,WHEELOCK,CALEDONIA,,,,,1
532782.645,231380.5736,1812,redacted,0.05,Food Establishment,Caterer,,,WHEELOCK,CALEDONIA,,,,,1
441660.6041,207501.2867,1813,redacted,0.13,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
469961.7907,208243.1984,1814,redacted,0.040115,Food Establishment,School,,,BOLTON,CHITTENDEN,,,,,1
472175.9602,213500.3859,1815,redacted,2.625,Food Establishment,Lodging,,,BOLTON,CHITTENDEN,,,,,1
467704.7504,215976.7451,1816,redacted,0.525,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
471840.0104,213157.3609,1817,redacted,0.735,Food Establishment,Restaurant,,,RICHMOND,CHITTENDEN,,,,,1
472104.1947,213478.4689,1818,redacted,0.26,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
472183.7814,213467.017,1819,redacted,0.26,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
472183.7814,213467.017,1820,redacted,0.504,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
472183.7814,213467.017,1821,redacted,0.9555,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
472183.7814,213467.017,1823,redacted,2.835,Food Establishment,Restaurant,,,BOLTON,CHITTENDEN,,,,,1
471816.3592,213213.0224,1824,redacted,0.05,Food Establishment,Caterer,,,BOLTON,CHITTENDEN,,,,,1
442511.3735,219895.3301,1825,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
442511.3735,219895.3301,1826,redacted,0.5565,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443177.0417,218678.2071,1827,redacted,0.26,Food Establishment,Restaurant,Cafeteria,,BURLINGTON,CHITTENDEN,,,,,1
442636.5111,219649.7474,1828,redacted,2.1,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
442636.5111,219649.7474,1830,redacted,1.5,Food Establishment,Mobile Unit,,,BURLINGTON,CHITTENDEN,,,,,1
442636.5111,219649.7474,1835,redacted,1.5645,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443147.4499,219845.2899,1836,redacted,0.483,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443147.4499,219845.2899,1837,redacted,1.008,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
479656.8104,204283.3886,1838,redacted,0.18,Food Establishment,Mobile Unit,,,BURLINGTON,CHITTENDEN,,,,,1
441336.4469,221950.5551,1839,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
445401.6375,221092.8147,1840,redacted,0.625,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
442884.8538,220747.7138,1841,redacted,,Food Establishment,Convenience Store,,,BURLINGTON,CHITTENDEN,,,,,1
443291.5272,219944.0461,1842,redacted,0.18,Food Establishment,Grocery,Specialty foods,,BURLINGTON,CHITTENDEN,,,,,1
444038.3401,218892.9957,1843,redacted,0.13,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
443291.5272,219944.0461,1844,redacted,1.68,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443635.0042,218263.0591,1845,redacted,0.13,Food Establishment,Restaurant,Deli,,BURLINGTON,CHITTENDEN,,,,,1
439151.7548,224782.1761,1846,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
445842.6416,218644.3674,1847,redacted,0.2625,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443902.3927,220661.0696,1848,redacted,0.18,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
444749.5042,220175.9774,1849,redacted,1.05,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
444749.5042,220175.9774,1850,redacted,2.9505,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
444749.5042,220175.9774,1851,redacted,1.764,Food Establishment,Hospital,,,BURLINGTON,CHITTENDEN,,,,,1
444749.5042,220175.9774,1852,redacted,1.05,Food Establishment,Hospital,,,BURLINGTON,CHITTENDEN,,,,,1
442720.2792,220126.8529,1853,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440719.3848,223189.6671,1856,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
440719.3848,223189.6671,1858,redacted,0.42,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
440719.3848,223189.6671,1859,redacted,0.13,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
440719.3848,223189.6671,1860,redacted,0.21,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440719.3848,223189.6671,1861,redacted,0.84,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440799.4089,223244.5015,1862,redacted,0.05,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440799.4089,223244.5015,1863,redacted,0.2625,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
440799.4089,223244.5015,1864,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
444333.7003,219001.5883,1865,redacted,0.26,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
441503.3665,221937.9384,1866,redacted,0.3255,Food Establishment,Camp,,,BURLINGTON,CHITTENDEN,,,,,1
444328.7216,220279.5782,1868,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
443799.2864,202204.1731,1870,redacted,0.05,Food Establishment,Caterer,,,CHARLOTTE,CHITTENDEN,,,,,1
445076.7898,202326.6702,1871,redacted,0.18,Food Establishment,Grocery,,,CHARLOTTE,CHITTENDEN,,,,,1
440050.8605,201470.6936,1872,redacted,0.1,Food Establishment,Private Club,,,CHARLOTTE,CHITTENDEN,,,,,1
439923.0031,201449.6414,1873,redacted,0.0315,Food Establishment,Restaurant,,,CHARLOTTE,CHITTENDEN,,,,,1
441396.8115,197624.7521,1874,redacted,0.063,Food Establishment,B&B,,,CHARLOTTE,CHITTENDEN,,,,,1
439711.6721,200162.5477,1876,redacted,3.675,Food Establishment,Restaurant,,,CHARLOTTE,CHITTENDEN,,,,,1
442049.5782,201919.4053,1877,redacted,0.219945,Food Establishment,School,,,CHARLOTTE,CHITTENDEN,,,,,1
441266.9916,197392.5567,1880,redacted,0.05,Food Establishment,Caterer,,,CHARLOTTE,CHITTENDEN,,,,,1
441422.7835,196957.7834,1881,redacted,0.13,Food Establishment,Bakery,,,CHARLOTTE,CHITTENDEN,,,,,1
445140.5145,202315.0232,1882,redacted,0.055,Food Establishment,Caterer,,,CHARLOTTE,CHITTENDEN,,,,,1
440250.6233,201502.2036,1883,redacted,0.05,Food Establishment,Caterer,,,CHARLOTTE,CHITTENDEN,,,,,1
439283.7029,201344.418,1884,redacted,,Food Manufacturer,Sweets,,,CHARLOTTE,CHITTENDEN,,,,,1
440144.0597,201192.0307,1885,redacted,0.252,Food Establishment,Restaurant,,,CHARLOTTE,CHITTENDEN,,,,,1
445725.4002,222712.5419,1886,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
447036.7972,221634.9192,1887,redacted,1.36165,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
444681.3805,228055.4282,1888,redacted,0.05,Food Establishment,Mobile Unit,,,COLCHESTER,CHITTENDEN,,,,,1
441647.1835,228204.2446,1889,redacted,0.84,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
449376.9511,225927.9348,1890,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
447270.628,227900.5202,1892,redacted,0.42,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440592.167,226669.1333,1893,redacted,0.72,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
440385.0207,226615.468,1894,redacted,0.13,Food Establishment,Restaurant,Bars/Pubs,,COLCHESTER,CHITTENDEN,,,,,1
440385.0207,226615.468,1895,redacted,0.126,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
442485.9765,234075.4511,1897,redacted,0.945,Food Establishment,Camp,,,COLCHESTER,CHITTENDEN,,,,,1
448443.8058,227535.4902,1898,redacted,0.05,Food Establishment,Mobile Unit,,,COLCHESTER,CHITTENDEN,,,,,1
438606.3726,227643.3182,1899,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
443268.5631,227334.1838,1900,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
443268.5631,227334.1838,1901,redacted,0.1785,Food Establishment,Convenience Store,,,COLCHESTER,CHITTENDEN,,,,,1
440493.5375,226314.4262,1902,redacted,2.1,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
448425.9132,223279.5178,1903,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
448425.9132,223279.5178,1904,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
446821.1934,233171.6106,1905,redacted,0.191720648,Food Manufacturer,Food Processor,,,COLCHESTER,CHITTENDEN,,,,,1
445830.5401,222922.8042,1907,redacted,0.126,Food Establishment,Convenience Store,,,COLCHESTER,CHITTENDEN,,,,,1
440417.831,226726.2951,1908,redacted,0.4725,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440417.831,226726.2951,1909,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
440417.831,226726.2951,1910,redacted,0.504,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
438827.9285,227541.21,1913,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
446608.3646,225638.9555,1914,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
446261.9732,223163.6998,1916,redacted,1.218,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
446378.958,222884.9189,1917,redacted,0.72,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440598.7929,226524.606,1919,redacted,0.26,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
445428.9033,223392.8938,1920,redacted,1.3125,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
443540.2008,227498.5065,1921,redacted,0.252,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
443540.2008,227498.5065,1922,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
444230.451,225514.4762,1923,redacted,0.13,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
444230.451,225514.4762,1924,redacted,0.18,Food Establishment,Grocery,Farmers' Market,,COLCHESTER,CHITTENDEN,,,,,1
446671.2034,221671.2451,1925,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
443587.7832,227486.98,1926,redacted,0.42,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440370.774,227660.2059,1927,redacted,0.13,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
445838.0292,222867.1788,1928,redacted,0.945,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
447197.939,227756.6468,1929,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
447197.939,227756.6468,1930,redacted,0.05,Food Establishment,,,,COLCHESTER,CHITTENDEN,,,,,1
445929.7045,228144.9208,1931,redacted,0.13,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
447288.1446,228100.4056,1932,redacted,0.05,Food Establishment,Private Club,,,COLCHESTER,CHITTENDEN,,,,,1
445927.5365,223110.9107,1933,redacted,1.428,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
446303.8438,223418.9434,1935,redacted,,Food Manufacturer,Food Processor,Snacks,,COLCHESTER,CHITTENDEN,,,,,1
442227.8421,227376.7021,1936,redacted,0.13,Food Establishment,Restaurant,Concession,,COLCHESTER,CHITTENDEN,,,,,1
445984.7695,223299.349,1937,redacted,0.252,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
447761.8466,227718.7453,1938,redacted,0.26,Food Establishment,Home-based Business,,,COLCHESTER,CHITTENDEN,,,,,1
444553.2513,233512.8953,1939,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
445991.4283,223143.7173,1940,redacted,0.1875,Food Establishment,Lodging,,,COLCHESTER,CHITTENDEN,,,,,1
445853.2855,222789.2635,1941,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
448038.1068,222515.842,1942,redacted,0.05,Food Establishment,Caterer,,,BURLINGTON,CHITTENDEN,,,,,1
445718.3759,222823.7266,1943,redacted,0.7875,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
449523.6518,227415.8762,1944,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
440407.853,227370.9313,1945,redacted,0.756,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
448679.7504,223199.7207,1946,redacted,0.38325,Nursing/Assisted Living,Residential Facility,,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1947,redacted,0.13,Food Establishment,Restaurant,Deli,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1948,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1949,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1950,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1951,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
440574.1361,226435.929,1952,redacted,0.084,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
446083.2312,223665.2473,1953,redacted,0,Food Manufacturer,Food Processor,,,COLCHESTER,CHITTENDEN,,,,,1
439951.808,227041.7488,1954,redacted,0.1695,Food Establishment,School,,,COLCHESTER,CHITTENDEN,,,,,1
445437.6757,233883.221,1955,redacted,,Food Manufacturer,Food Processor,,,COLCHESTER,CHITTENDEN,,,,,1
477710.1079,231913.8306,1956,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
439919.8139,227019.8191,1957,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
445741.3049,222712.4091,1960,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
445663.5852,223879.8825,1961,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
447043.1758,232158.5332,1962,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
441184.4077,226241.4543,1963,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
445858.562,223422.6379,1964,redacted,0.72,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
445797.6198,222789.7275,1965,redacted,0.672,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
446395.8003,226851.9846,1966,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
445879.3703,224011.433,1967,redacted,0.4725,Food Establishment,Lodging,,,COLCHESTER,CHITTENDEN,,,,,1
448529.1961,223267.5865,1968,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
445984.7695,223299.349,1969,redacted,0.18,Food Establishment,Grocery,,,COLCHESTER,CHITTENDEN,,,,,1
442043.0766,228045.1172,1970,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
447621.7095,222163.5826,1971,redacted,0.18,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
440510.248,226403.1757,1972,redacted,0.26,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
442043.6721,228111.7887,1973,redacted,0.504,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
449640.1949,226048.1259,1974,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
447653.6109,222174.4382,1975,redacted,0.168,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
445948.9895,222821.8048,1977,redacted,0.26,Food Establishment,Lodging,,,COLCHESTER,CHITTENDEN,,,,,1
445917.8279,222899.8521,1978,redacted,0.13,Food Establishment,Bakery,,,COLCHESTER,CHITTENDEN,,,,,1
445917.8279,222899.8521,1979,redacted,1.869,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
447765.3988,222229.1017,1980,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
443213.2278,227368.006,1982,redacted,0.651,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
445976.6271,224232.8759,1983,redacted,0.05,Food Establishment,Caterer,,,COLCHESTER,CHITTENDEN,,,,,1
445976.6271,224232.8759,1984,redacted,0.252,Food Establishment,Restaurant,,,COLCHESTER,CHITTENDEN,,,,,1
441683.3078,229570.798,1985,redacted,1.3125,Food Establishment,Camp,,,COLCHESTER,CHITTENDEN,,,,,1
447660.3114,222018.8088,1986,redacted,0.7875,Food Establishment,Hospital,,,COLCHESTER,CHITTENDEN,,,,,1
443756.1558,226740.9654,1987,redacted,0.27346,Food Establishment,School,,,COLCHESTER,CHITTENDEN,,,,,1
443590.9981,226942.4277,1988,redacted,0.18615,School,School,,,COLCHESTER,CHITTENDEN,,,,,1
447548.3775,227853.8188,1989,redacted,0.137295,Food Establishment,School,,,COLCHESTER,CHITTENDEN,,,,,1
443272.5284,226878.5264,1990,redacted,0.1225,Food Establishment,School,,,COLCHESTER,CHITTENDEN,,,,,1
440298.2101,226682.9428,1991,redacted,0.05,Food Establishment,Concession Stand,,,COLCHESTER,CHITTENDEN,,,,,1
455808.9336,223802.9631,1993,redacted,0.26668,Food Establishment,School,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
449595.1443,223314.7941,1994,redacted,0.26,Food Establishment,Restaurant,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
449594.3686,223214.7876,1995,redacted,0.26,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
456122.776,220822.7347,1996,redacted,0.05,Food Establishment,Home-based Business,,,MILTON,CHITTENDEN,,,,,1
462866.346,223236.5254,1998,redacted,0.1875,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
448742.4877,223088.1004,1999,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
450633.9486,221884.4251,2000,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
452368.8018,220926.9306,2001,redacted,0.12994,Food Establishment,School,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
450474.6288,221852.2994,2002,redacted,0.26,Food Establishment,Restaurant,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
455290.9019,223628.7091,2003,redacted,0.672,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
443297.7398,219743.9648,2004,redacted,0.26,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
457709.9189,222679.0827,2007,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
450293.2314,222053.7079,2008,redacted,0.336,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
451536.3175,221299.7904,2009,redacted,0.05,Food Establishment,Caterer,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
451304.9027,221201.5074,2011,redacted,0.2625,Food Establishment,Restaurant,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
439715.4632,201440.4377,2012,redacted,0.150855,Food Establishment,School,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
449945.4321,221300.7289,2013,redacted,0.13,Food Establishment,Bakery,,,ESSEX,CHITTENDEN,,,,,1
456929.4197,222506.4107,2014,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
451605.7392,222077.1428,2015,redacted,0.504,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
451487.1897,222178.0382,2016,redacted,0.26,Food Establishment,Restaurant,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
451621.8106,222099.248,2017,redacted,0.243425,Food Establishment,School,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
450581.4154,221251.4149,2018,redacted,0.26,Food Establishment,Restaurant,,,ESSEX,CHITTENDEN,,,,,1
453681.5294,223184.3731,2020,redacted,0.05,Food Establishment,Concession Stand,,,ESSEX,CHITTENDEN,,,,,1
453681.5294,223184.3731,2021,redacted,0.09975,Food Establishment,Restaurant,Deli,,ESSEX,CHITTENDEN,,,,,1
453681.5294,223184.3731,2023,redacted,0.72,Food Establishment,Grocery,,,ESSEX,CHITTENDEN,,,,,1
444958.8844,220474.242,2024,redacted,0.18,Food Establishment,Convenience Store,,,ESSEX JUNCTION,CHITTENDEN,,,,,1
449458.9309,223182.502,2025,redacted,0.13,Food Establishment,Restaurant,Deli,,ESSEX,CHITTENDEN,,,,,1
448731.03,222643.6901,2026,redacted,0.003325,Food Establishment,School,,,COLCHESTER,CHITTENDEN,,,,,1
450567.7186,220495.8736,2027,redacted,,Food Manufacturer,Food Processor,,,ESSEX,CHITTENDEN,,,,,1
460502.3507,225472.9146,2028,redacted,0.13,Food Establishment,Bakery,,,ESSEX,CHITTENDEN,,,,,1
453678.793,221684.2213,2029,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
449506.8138,223204.3548,2030,redacted,0.126,Food Establishment,Bakery,Deli,,ESSEX JUNCTION,CHITTENDEN,,,,,1
454952.9966,220764.0578,2031,redacted,0.05,Food Establishment,Caterer,,,ESSEX,CHITTENDEN,,,,,1
461228.9171,261651.1069,2032,redacted,0,Food Manufacturer,Food Processor,,,FAIRFIELD,FRANKLIN,,,,,1
456403.6621,222376.5678,2033,redacted,0.13,Food Establishment,Bakery,,,ESSEX,CHITTENDEN,,,,,1
